Item_Id,App_Name,Title,Release_Date,Release_Year,Price,Genres,Specs,Early_Access,Developer,Publisher
25850,Elven Legacy,Elven Legacy,2009-07-04,2009,4.99,"RPG,  Strategy","Single-player, Multi-player, Steam Cloud, Includes level editor",False,Cinoco,C Company
20540,Company Of Heroes Tales Of Valor,Company of Heroes: Tales of Valor,2009-08-04,2009,19.99,Strategy,"Single-player, Multi-player, Steam Cloud",False,Relic Entertainment,Sega
21640,Flock,Flock!,2009-07-04,2009,4.99,"Casual,  Strategy","Single-player, Shared/Split Screen, Steam Achievements, Partial Controller Support",False,Proper Games,Capcom
26800,Braid,Braid,2009-10-04,2009,14.99,"Casual,  Indie,  Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud",False,Number None,Number None
29130,Musaic Box,Musaic Box,2008-11-10,2008,4.99,"Indie,  Casual",Single-player,False,Kranx Productions,Kranx Productions
17550,Eternal Silence,Eternal Silence,2007-01-03,2007,0.0,Action,"Multi-player, Mods (require HL2)",False,Es Team,Nan
17580,Dystopia,Dystopia,2005-10-09,2005,0.0,"Action,  Free to Play,  Indie","Multi-player, Mods (require HL2), Steam Achievements, Steam Cloud, Stats",False,Puny Human,Nan
11590,Hospital Tycoon,Hospital Tycoon,2007-05-06,2007,4.99,Simulation,Single-player,False,Deep Red Limited,Codemasters
12420,Perimeter New Earth,Perimeter 2: New Earth,2009-10-02,2009,14.99,Strategy,"Single-player, Multi-player",False,Kdv Games,Strategy First
10500,Empire Total War,Empire: Total War™,2009-03-03,2009,19.99,Strategy,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Stats",False,The Creative Assemblyferal Interactive Macferal Interactive Linux,Sega Feral Interactive Mac Feral Interactive Linux
23310,The Last Remnant,The Last Remnant™,2009-09-04,2009,9.99,RPG,"Single-player, Partial Controller Support",False,Square Enix,Square Enix
22130,Hearts Of Iron Complete,Hearts of Iron 2 Complete,2006-06-01,2006,14.99,Strategy,"Single-player, Multi-player",False,Paradox Development Studio,Paradox Interactive
201010,Geneforge Overthrow,Geneforge 5: Overthrow,2008-01-11,2008,19.99,"Strategy,  RPG,  Indie",Single-player,False,Spiderweb Software,Spiderweb Software
19000,Silent Hill Homecoming,Silent Hill Homecoming,2008-06-11,2008,39.99,Adventure,Single-player,False,Double Helix Games,Konami Digital Entertainment Inc Konami Digital Entertainement Gmbh
20710,Mr Robot,Mr. Robot,2007-10-01,2007,7.99,"Action,  Indie,  Strategy","Single-player, Steam Achievements",False,Moonpod,Moonpod
13530,Prince Of Persia The Two Thrones,Prince of Persia: The Two Thrones™,2005-07-12,2005,9.99,"Action,  Adventure","Single-player, Partial Controller Support",False,Ubisoft Montreal,Ubisoft
13600,Prince Of Persia The Sands Of Time,Prince of Persia®: The Sands of Time,2003-02-12,2003,9.99,"Action,  Adventure",Single-player,False,Kudosoft,Ubisoft
18420,Crazy Machines,Crazy Machines,2005-01-10,2005,9.99,"Casual,  Strategy",Single-player,False,Fakt Software,Viva Media
19980,Prince Of Persia,Prince of Persia®,2008-10-12,2008,9.99,"Action,  Adventure",Single-player,False,Ubisoft Montreal,Ubisoft
18430,Crazy Machines,Crazy Machines 1.5,2005-01-10,2005,9.99,"Casual,  Strategy",Single-player,False,Fakt Software,Viva Media
18440,Crazy Machines Back To The Shop Addon,Crazy Machines 2: Back to the Shop Add-On,2008-12-12,2008,4.99,"Casual,  Strategy","Single-player, Downloadable Content",False,Fakt Software,Viva Media
24420,Aquaria,Aquaria,2007-07-12,2007,9.99,Indie,"Single-player, Steam Achievements, Partial Controller Support",False,Bit Blot Llc,Bit Blot Llc
256570,Class Network South East Addon Livery,Class 365 Network South East Add-on Livery,2009-01-01,2009,4.99,Simulation,"Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards",False,Dovetail Games,Dovetail Games
256534,Uk Mineral Wagon Pack,UK Mineral Wagon Pack,2009-01-01,2009,4.99,Simulation,"Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards",False,Railsimulatorcom,Dovetail Games
256533,Uk Coal Wagon Pack,UK Coal Wagon Pack,2009-01-01,2009,4.99,Simulation,"Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards",False,Railsimulatorcom,Dovetail Games
256520,Construction Scenery Pack,Construction Scenery Pack,2009-01-01,2009,4.99,Simulation,"Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards",False,Railsimulatorcom,Dovetail Games
256523,Bn Wagon Pack,BN Wagon Pack 01,2009-01-01,2009,4.99,Simulation,"Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards",False,Railsimulatorcom,Dovetail Games
17510,Age Of Chivalry,Age of Chivalry,2007-01-12,2007,0.0,Indie,"Multi-player, Co-op, Mods, Mods (require HL2), Steam Achievements",False,Team Chivalry,Nan
21400,Project Aftermath,Project Aftermath,2008-03-10,2008,5.99,"Strategy,  Action,  Indie","Single-player, Steam Achievements",False,Games Faction,Games Faction
8330,Telltale Texas Hold Em,Telltale Texas Hold ‘Em,2005-11-02,2005,2.99,Casual,Single-player,False,Telltale Games,Telltale Games
17520,Synergy,Synergy,2005-01-09,2005,0.0,"Action,  Free to Play","Multi-player, Online Multi-Player, Co-op, Online Co-op, Cross-Platform Multiplayer, Mods, Mods (require HL2), Captions available, Steam Workshop, Partial Controller Support, Valve Anti-Cheat enabled, Includes level editor, Includes Source SDK",False,Synergy Team,Nan
17100,Children Of The Nile Enhanced Edition,Children of the Nile: Enhanced Edition,2008-02-07,2008,7.99,"Strategy,  Simulation","Single-player, Steam Achievements",False,Tilted Mill Entertainment Inc,Tilted Mill Entertainment Inc
15310,The Settlers Heritage Of Kings,The Settlers®: Heritage of Kings,2005-08-02,2005,9.99,Strategy,Single-player,False,Ubisoft Blue Byte Studio,Ubisoft
15100,Assassins Creed Directors Cut Edition,Assassin's Creed™: Director's Cut Edition,2008-09-04,2008,19.99,"Action,  Adventure","Single-player, Partial Controller Support",False,Ubisoft Montreal,Ubisoft
400,Portal,Portal,2007-10-10,2007,9.99,Action,"Single-player, Steam Achievements, Captions available, Partial Controller Support, Includes level editor, Includes Source SDK, Commentary available",False,Valve,Valve
16300,Everyday Shooter,Everyday Shooter,2008-08-05,2008,9.99,"Indie,  Casual","Single-player, Partial Controller Support",False,Queasy Games,Nan
15130,Beyond Good And Evil,Beyond Good and Evil™,2003-11-11,2003,9.99,"Action,  Adventure",Single-player,False,Ubisoft,Ubisoft
8300,Sam Max Whats New Beelzebub,Sam &amp; Max 205: What&amp;#146;s New Beelzebub?,2008-11-04,2008,19.99,Adventure,Single-player,False,Telltale Games,Telltale Games
8270,Sam Max Moai Better Blues,Sam &amp; Max 202: Moai Better Blues,2008-11-01,2008,19.99,Adventure,Single-player,False,Telltale Games,Telltale Games
8260,Sam Max Ice Station Santa,Sam &amp; Max 201: Ice Station Santa,2007-09-11,2007,19.99,Adventure,Single-player,False,Telltale Games,Telltale Games
16600,Trials Second Edition,Trials 2: Second Edition,2008-01-03,2008,9.99,"Indie,  Racing,  Sports","Single-player, Multi-player, Steam Achievements",False,Redlynx,Redlynx Ltd
9450,Warhammer Dawn Of War Soulstorm,"Warhammer® 40,000: Dawn of War® - Soulstorm",2008-05-03,2008,12.99,Strategy,"Single-player, Multi-player, Steam Cloud",False,Relic Entertainment,Sega
3260,Safecracker The Ultimate Puzzle Adventure,Safecracker: The Ultimate Puzzle Adventure,2006-02-08,2006,4.99,"Adventure,  Casual",Single-player,False,Kheops Studio,Thq Nordic
3483,Peggle Extreme,Peggle Extreme,2007-11-09,2007,0.0,Casual,Single-player,False,Popcap Games Inc,Popcap Games Inc
6420,Nexus The Jupiter Incident,Nexus - The Jupiter Incident,2004-05-11,2004,9.99,"Indie,  Simulation,  Strategy","Single-player, Multi-player, Includes level editor",False,Mithis Gamesthq Nordic,Thq Nordic
2720,Threadspace Hyperbol,ThreadSpace: Hyperbol,2007-12-07,2007,9.99,"Action,  Indie,  Strategy","Single-player, Multi-player, Includes level editor",False,Iocaine Studios,Atari
4560,Company Of Heroes Legacy Edition,Company of Heroes - Legacy Edition,2006-11-09,2006,19.99,"Action,  Strategy","Single-player, Multi-player, Steam Trading Cards, Steam Workshop, Steam Cloud",False,Relic Entertainment,Sega
9500,Gish,Gish,2004-04-05,2004,9.99,Indie,"Single-player, Multi-player",False,Cryptic Sea,Chronic Logic
9050,Doom,DOOM 3,2004-03-08,2004,4.99,Action,"Single-player, Multi-player, Steam Cloud",False,Id Software,Id Software
2200,Quake Iii Arena,Quake III Arena,1999-05-12,1999,14.99,Action,"Single-player, Multi-player, Steam Cloud",False,Id Software,Id Software
2320,Quake Ii,QUAKE II,1997-11-11,1997,4.99,Action,"Single-player, Multi-player, Co-op, Steam Cloud",False,Id Software,Id Software
9070,Doom Resurrection Of Evil,DOOM 3 Resurrection of Evil,2005-03-04,2005,2.99,Action,"Single-player, Multi-player, Downloadable Content, Steam Cloud",False,Id Software,Id Software
2340,Quake Ii Mission Pack Ground Zero,QUAKE II Mission Pack: Ground Zero,1998-01-09,1998,2.99,Action,"Single-player, Multi-player, Steam Cloud",False,Rogue Entertainment,Id Software
2370,Hexen Deathkings Of The Dark Citadel,HeXen: Deathkings of the Dark Citadel,1996-01-01,1996,4.99,Action,"Single-player, Steam Cloud",False,Raven Software,Id Software
2360,Hexen Beyond Heretic,HeXen: Beyond Heretic,1995-01-10,1995,4.99,Action,"Single-player, Steam Cloud",False,Raven Software,Id Software
440,Team Fortress,Team Fortress 2,2007-10-10,2007,0.0,"Action,  Free to Play","Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, In-App Purchases, Partial Controller Support, Valve Anti-Cheat enabled, Stats, Includes level editor, Commentary available",False,Valve,Valve
420,Halflife Episode Two,Half-Life 2: Episode Two,2007-10-10,2007,7.99,Action,"Single-player, Steam Achievements, Captions available, Partial Controller Support, Steam Cloud, Stats, Includes Source SDK, Commentary available",False,Valve,Valve
901660,Sam Max Season One,Sam &amp; Max: Season One,2007-02-11,2007,19.99,nan,Single-player,False,Telltale Games,Telltale Games
2590,Alpha Prime,Alpha Prime,2007-07-11,2007,4.99,Action,Single-player,False,Black Element,Bohemia Interactive
7260,Loki,Loki,2007-02-10,2007,9.99,RPG,"Single-player, Multi-player",False,Cyanide Studios,Focus Home Interactive
3020,Call Of Juarez,Call of Juarez™,2007-12-06,2007,9.99,Action,"Single-player, Multi-player, Steam Trading Cards",False,Techland,Techland
7940,Call Of Duty Modern Warfare,Call of Duty® 4: Modern Warfare®,2007-12-11,2007,19.99,Action,"Single-player, Multi-player",False,Infinity Wardaspyr Mac,Activision Aspyr Mac
3510,Amazing Adventures The Lost Tomb,Amazing Adventures The Lost Tomb™,2007-05-11,2007,4.99,Casual,Single-player,False,Spintop Games,Popcap Games Inc
2390,Heretic Shadow Of The Serpent Riders,Heretic: Shadow of the Serpent Riders,2007-03-08,2007,4.99,Action,"Single-player, Multi-player, Steam Cloud",False,Raven Software,Id Software
8400,Geometry Wars Retro Evolved,Geometry Wars: Retro Evolved,2007-07-03,2007,3.99,Casual,"Single-player, Full controller support",False,Bizarre Creations,Activision
6850,Hitman Silent Assassin,Hitman 2: Silent Assassin,2002-01-10,2002,6.99,Action,Single-player,False,Iointeractive As,Iointeractive As
6810,Commandos Beyond The Call Of Duty,Commandos: Beyond the Call of Duty,1999-07-04,1999,4.99,Action,"Single-player, Multi-player, Co-op",False,Pyro Studios,Merge Games
6400,Joint Task Force,Joint Task Force,2006-12-09,2006,9.99,"Action,  Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen",False,Most Wanted Entertainment,Hd Publishing
6980,Thief Deadly Shadows,Thief: Deadly Shadows,2004-11-06,2004,8.99,Action,Single-player,False,Ion Storm,Square Enix
6920,Deus Ex Invisible War,Deus Ex: Invisible War,2004-05-03,2004,6.99,Action,Single-player,False,Ion Storm,Square Enix
7220,Runaway The Dream Of The Turtle,"Runaway, The Dream of The Turtle",2007-12-03,2007,9.99,Adventure,Single-player,False,Pendulo Studios,Focus Home Interactive
4100,Poker Superstars Ii,Poker Superstars II,2006-01-03,2006,9.99,"Casual,  Strategy,  Indie",Single-player,False,Funkitron,Funkitron
2900,I Hunterkiller,688(I) Hunter/Killer,1997-04-07,1997,9.99,Strategy,"Single-player, Multi-player",False,Sonalysts,Strategy First
2920,Sub Command,Sub Command,2001-01-10,2001,9.99,Strategy,"Single-player, Multi-player, Co-op, Includes level editor",False,Sonalysts,Strategy First
3820,Bloodrayne,BloodRayne 2,2005-02-08,2005,9.99,Action,"Single-player, Steam Trading Cards",False,Terminal Reality,Majesco
201000,Geneforge Rebellion,Geneforge 4: Rebellion,2006-01-11,2006,19.99,"Strategy,  RPG,  Indie",Single-player,False,Spiderweb Software,Spiderweb Software
4300,Roboblitz,RoboBlitz,2006-07-11,2006,9.99,"Action,  Indie","Single-player, Partial Controller Support, Includes level editor",False,Naked Sky Entertainment,Naked Sky Entertainment
769550,East,East 73 / 东73 ~ 洋红色童话,2011-03-04,2011,1.99,"Adventure,  Casual,  Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud",False,Magenta Factory,Magenta Factory
749540,Wild Wolf,Wild Wolf,2017-01-12,2017,9.99,"Action,  Adventure,  Casual,  Indie,  Simulation,  Early Access",Single-player,True,Altai Game Studio,Altai Game Studio
727460,Magic Tower,Magic Tower,2017-01-01,2017,0.99,"Indie,  RPG,  Strategy,  Early Access","Single-player, Steam Achievements, Steam Cloud",True,,
765620,Last Hope,Last Hope,2017-08-12,2017,1.99,"Casual,  Indie",Single-player,False,Ben Lovegrove,Ben Lovegrove
717990,Bloodworks,Bloodworks,2018-01-01,2018,0.0,"Action,  Casual,  Free to Play,  Indie","Single-player, Steam Achievements, Steam Workshop, Partial Controller Support",False,Engin Mercan,Engin Mercan
240,Counterstrike Source,Counter-Strike: Source,2004-01-11,2004,19.99,Action,"Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Valve Anti-Cheat enabled, Stats, Includes Source SDK",False,Valve,Valve
280,Halflife Source,Half-Life: Source,2004-01-06,2004,9.99,Action,Single-player,False,Valve,Valve
320,Halflife Deathmatch,Half-Life 2: Deathmatch,2004-01-11,2004,4.99,Action,"Multi-player, Valve Anti-Cheat enabled, Includes Source SDK",False,Valve,Valve
200990,Geneforge,Geneforge 3,2005-01-04,2005,19.99,"Strategy,  RPG,  Indie",Single-player,False,Spiderweb Software,Spiderweb Software
3920,Sid Meiers Pirates,Sid Meier's Pirates!,2005-11-07,2005,9.99,RPG,Single-player,False,Firaxis Games,K Games
1002,Rag Doll Kung Fu,Rag Doll Kung Fu,2005-12-10,2005,9.99,Indie,"Single-player, Multi-player",False,Mark Healey,Mark Healey
1610,Space Empires Iv Deluxe,Space Empires IV Deluxe,2006-07-02,2006,9.99,Strategy,"Single-player, Multi-player",False,Malfador Machinations,Strategy First
1600,Dangerous Waters,Dangerous Waters,2006-07-02,2006,14.99,Strategy,"Single-player, Multi-player",False,Sonalysts,Strategy First
1900,Earth,Earth 2160,2006-01-04,2006,4.99,Strategy,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Trading Cards",False,Reality Pump Studios,Topware Interactive Ace
360,Halflife Deathmatch Source,Half-Life Deathmatch: Source,2006-01-05,2006,9.99,Action,"Multi-player, Valve Anti-Cheat enabled",False,Valve,Valve
2500,Shadowgrounds,Shadowgrounds,2006-08-05,2006,6.99,Action,"Single-player, Shared/Split Screen, Steam Trading Cards",False,Frozenbyte,Frozenbyte
380,Halflife Episode One,Half-Life 2: Episode One,2006-01-06,2006,7.99,Action,"Single-player, Steam Achievements, Captions available, Partial Controller Support, Steam Cloud, Stats, Includes Source SDK, Commentary available",False,Valve,Valve
1300,Sin Episodes Emergence,SiN Episodes: Emergence,2006-10-05,2006,9.99,Action,"Single-player, Stats",False,Ritual Entertainment,Ritual Entertainment
1620,Jagged Alliance Gold,Jagged Alliance 2 Gold,2006-06-07,2006,19.99,Strategy,Single-player,False,Strategy First,Strategy First
2810,X Reunion,X3: Reunion,2005-03-11,2005,9.99,Strategy,"Single-player, Captions available, Steam Cloud",False,Egosoft,Egosoft
2800,X The Threat,X2: The Threat,2003-03-12,2003,4.99,Strategy,"Single-player, Captions available, Steam Cloud",False,Egosoft,Egosoft
763740,Nark The Dragon,NARK THE DRAGON,2018-02-01,2018,0.99,"Casual,  Indie","Single-player, Steam Achievements",False,Zloy Krot Studio,Zloy Krot Studio
751660,War Truck Simulator,War Truck Simulator,2016-10-06,2016,1.99,"Action,  Indie,  Simulation",Single-player,False,Devplay,Devplay
756380,Super Bugman Extreme Ultra,Super Bugman Extreme Ultra,2018-02-01,2018,9.99,"Action,  Adventure,  Indie,  Early Access","Single-player, Partial Controller Support, Includes level editor",True,Sykohpath,Sykohpath
698030,Comit The Astrodian,Comit the Astrodian 3,2018-02-01,2018,1.99,Indie,"Single-player, Steam Achievements, Full controller support",False,Lunarcore Games,Lunarcore Games
775690,Platform Golf,Platform Golf,2018-02-01,2018,0.99,"Action,  Casual,  Indie,  Sports",Single-player,False,Patrick Hofmann,Bytecrunch
768580,Witchball,Witchball,2018-02-01,2018,4.99,"Action,  Indie,  Racing,  Sports","Multi-player, Local Multi-Player, Shared/Split Screen, Partial Controller Support",False,Stephen Lawrence Clark,Independent
765400,Christmas Tale Visual Novel,Christmas Tale - Visual Novel,2018-02-01,2018,0.99,"Adventure,  Casual","Single-player, Steam Achievements",False,Morojenoes Empire,Morojenoes Empire
719590,Mesozoica,Mesozoica,2018-02-01,2018,29.99,"Action,  Adventure,  Casual,  Indie,  Simulation,  Strategy,  Early Access",Single-player,True,Dreamincode Bvsquadron Interactive,Dreamincode Bv
